question_id,question,image,option_1,option_2,option_3,option_4,answer,correct_option_text,explanation,difficulty,topic,question_type,key_terms
Q_0047,프리다이빙에서 '패킹(Packing)' 기술 사용을 권장하지 않는 이유는 무엇입니까?,,폐압착 위험을 증가시킬 수 있기 때문에,압력평형을 더 어렵게 만들기 때문에,상승을 너무 빠르게 만들기 때문에,장기적으로 폐 조직에 손상을 줄 수 있기 때문에,4,장기적으로 폐 조직에 손상을 줄 수 있기 때문에,"과거에는 폐활량을 늘리기 위해 사용되기도 했으나, '패킹'은 폐를 과도하게 팽창시켜 폐 조직에 장기적인 손상을 줄 수 있는 위험이 있어 현대 프리다이빙 교육에서는 권장되지 않습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.42)",hard,수중의 폐,multiple_choice,"패킹, Packing, 폐 손상, 안전"
Q_0048,다음 중 다이빙 윤리 강령(Freediver Code of Conduct)에 포함되지 않는 내용은 무엇입니까?,,주변 환경에 유의한다.,해양 생물을 만지지 않는다.,바다에서 아무것도 가져오거나 버리지 않는다.,항상 개인 최고 기록 경신을 목표로 한다.,4,항상 개인 최고 기록 경신을 목표로 한다.,"프리다이빙 윤리 강령은 안전과 해양 환경 보호를 강조합니다. 주변 환경, 해양 생물, 핀 등에 유의하고, 쓰레기를 버리지 않는 등의 행동 수칙을 포함하며, 기록 경신보다는 안전과 즐거움을 우선시합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.87)",easy,윤리 강령,multiple_choice,"윤리 강령, Code of Conduct, 환경 보호, 안전"
Q_0049,폐 측정법에서 '기능적 잔기량(FRC)'은 무엇과 무엇의 합입니까?,,일회호흡량(TV) + 예비흡기량(IRV),예비호기량(ERV) + 잔기량(RV),폐활량(VC) + 잔기량(RV),일회호흡량(TV) + 잔기량(RV),2,예비호기량(ERV) + 잔기량(RV),"기능적 잔기량(FRC)은 편안하게 숨을 내쉰 후(수동적 날숨) 폐에 남아있는 공기의 양으로, 예비호기량(ERV)과 잔기량(RV)의 합입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.35)",medium,수중의 폐,multiple_choice,"기능적 잔기량, FRC, 예비호기량, ERV, 잔기량, RV"
Q_0050,"수심 45m로 다이빙할 때, 감압병 예방을 위한 AIDA의 경험 법칙에 따른 최소 수면 휴식 시간은 얼마입니까?",,5분,9분,15분,24시간에 한 번만 다이빙,2,9분,"수심 30-55m 사이의 다이빙의 경우, 수면 휴식 시간은 '수심(m)/5'로 계산할 수 있습니다. 따라서 45m 다이빙의 경우 최소 9분(45/5=9)의 수면 휴식 시간이 권장됩니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.60)",medium,프리다이빙과 건강,multiple_choice,"수면 휴식, 감압병, DCS, 경험 법칙"
Q_0051,"AIDA 코스에서 학생이 첫 번째 필기 시험에 불합격했을 경우, 올바른 절차는 무엇입니까?",,즉시 코스에서 탈락한다.,다른 버전의 시험지로 재시험을 본다.,동일한 시험지로 재시험을 한 번 더 볼 수 있다.,구두 시험으로 대체한다.,3,동일한 시험지로 재시험을 한 번 더 볼 수 있다.,"AIDA 가이드라인에 따르면, 학생이 첫 필기 시험에 통과하지 못했을 경우, 강사로부터 틀린 부분에 대한 추가 설명을 들은 후 동일한 시험으로 한 번 더 재시험을 볼 기회가 주어집니다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.2)",easy,AIDA3 과정,multiple_choice,"AIDA, 시험, 재시험, 규정"
Q_0052,"구조 호흡 중인 무의식 다이버에게서 물이 역류할 경우, 가장 먼저 해야 할 조치는 무엇입니까?",,구조 호흡을 즉시 중단한다.,다이버의 몸을 옆으로 돌려 기도를 확보한다.,다이버의 복부를 압박한다.,더 강하게 구조 호흡을 불어넣는다.,2,다이버의 몸을 옆으로 돌려 기도를 확보한다.,"구조 호흡 중 역류가 발생하면, 이물질이 기도를 막거나 폐로 들어가는 것을 방지하기 위해 즉시 다이버의 몸을 옆으로 돌려 이물질이 자연스럽게 배출되도록 하고 기도를 확보해야 합니다. (출처: AIDA3 Korean Final Exam AnswerKeys A.pdf, 문제 26 관련 유추)",hard,안전 및 구조,multiple_choice,"구조 호흡, 역류, 기도 확보, 응급처치"
Q_0053,프리다이빙에서 '혈액 이동(Blood Shift)' 현상이 중요한 주된 이유는 무엇입니까?,,체온을 유지하기 위해,깊은 수심에서 폐가 압력에 의해 손상되는 것을 막기 위해,상승 속도를 높이기 위해,이산화탄소 내성을 기르기 위해,2,깊은 수심에서 폐가 압력에 의해 손상되는 것을 막기 위해,"혈액 이동은 깊은 수심의 높은 압력으로 폐의 부피가 잔기량 이하로 줄어들 때, 흉강 내의 혈관들이 혈액으로 채워져 폐가 외부 압력에 의해 찌그러지는 것을 막아주는 핵심적인 생리적 보호 기전입니다. (출처: AIDA3 Korean Final Exam A.pdf, 문제 9)",hard,포유류 잠수 반응,multiple_choice,"혈액 이동, Blood Shift, 폐압착, MDR"
Q_0054,다음 중 수면 휴식 시간에 영향을 미치는 요소라고 보기 가장 어려운 것은 무엇입니까?,,다이빙 수심과 시간,다이버의 건강 상태 및 피로도,다이빙 반복 횟수,다이빙 장비의 색상,4,다이빙 장비의 색상,"안전한 프리다이빙을 위한 수면 휴식 시간은 다이빙의 깊이, 시간, 반복 횟수와 같은 다이빙 프로필과 다이버의 신체적, 정신적 컨디션에 따라 결정되며, 장비의 색상과는 무관합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.60)",easy,프리다이빙과 건강,multiple_choice,"수면 휴식, 감압병, DCS, 안전"
Q_0055,"프리다이버가 수면 상승 후 LMC(운동능력상실)를 겪는 버디를 구조할 때, 가장 먼저 해야 할 일은 무엇입니까?",,버디의 마스크를 벗긴다.,버디의 기도를 확보한다.,버디를 수면 부력 기구로 옮긴다.,버디에게 말을 건다.,2,버디의 기도를 확보한다.,"LMC 또는 BO 상태의 다이버를 구조할 때 가장 중요한 것은 즉시 기도(호흡 통로)를 수면 위로 확보하여 물이 기도로 들어가는 것을 막는 것입니다. 그 후에 마스크를 벗기고 '블로우, 탭, 토크' 절차를 진행합니다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.4)",medium,안전 및 구조,multiple_choice,"LMC, BO, 구조, 기도 확보"
Q_0056,횡격막 스트레칭 기법인 '우디야나 반다(Uddiyana Bandha)'는 언제 실시하는 것이 가장 효과적입니까?,,숨을 최대로 들이마신 후,숨을 최대로 내쉰 후 (날숨 끝),숨을 편안하게 참고 있는 중간,다이빙 직전에,2,숨을 최대로 내쉰 후 (날숨 끝),"우디야나 반다는 숨을 모두 내쉬어 폐를 비운 상태에서 횡격막을 위로 끌어올리며 스트레칭하는 기법입니다. 이를 통해 횡격막의 유연성을 높여 잔기량(RV)을 줄이는 데 도움이 됩니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.42)",medium,수중의 폐,multiple_choice,"우디야나 반다, 횡격막, 스트레칭, RV"
Q_0057,"CWT(Constant Weight) 다이빙 시, '다리 아껴두기(Save the legs)' 접근법을 위해 웜업(Warm-up) 시 주로 사용하는 기술은 무엇입니까?",,CWT (바이핀 사용),DYN (수영장),STA (정지 상태),FIM (프리 이머젼),4,FIM (프리 이머젼),"CWT 다이빙의 퍼포먼스는 다리 근육의 젖산 내성에 큰 영향을 받습니다. 따라서 웜업 단계에서는 다리 근육의 피로를 최소화하기 위해 팔로 줄을 당겨 하강/상승하는 FIM 기술을 사용하는 것이 권장됩니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.65)",medium,훈련 계획,multiple_choice,"CWT, 웜업, 다리 아껴두기, FIM"
Q_0058,프리다이빙 중 '변압성 현기증(Alternobaric Vertigo)'이 발생하는 주된 이유는 무엇입니까?,,양쪽 귀의 압력 평형이 불균등하게 이루어질 때,차가운 물에 얼굴이 갑자기 노출될 때,상승 속도가 너무 빠를 때,혈액 내 질소 농도가 높아질 때,1,양쪽 귀의 압력 평형이 불균등하게 이루어질 때,"상승 또는 하강 시 한쪽 귀의 압력 해소(또는 평형)가 다른 쪽보다 늦어지면서 양쪽 중이의 압력 차이가 발생하고, 뇌가 이를 움직임으로 잘못 해석하여 심한 현기증(어지러움)을 느끼는 현상입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.27)",hard,기압성외상,multiple_choice,"변압성 현기증, Alternobaric Vertigo, 압력평형, 불균형"
Q_0059,코막힘이나 감기 증상이 있을 때 다이빙을 피해야 하는 가장 중요한 이유는 무엇입니까?,,폐활량이 줄어들기 때문에,시야 확보가 어렵기 때문에,부비강 및 중이의 압력 평형이 불가능하여 기압성외상을 유발할 수 있기 때문에,체온 손실이 빨라지기 때문에,3,부비강 및 중이의 압력 평형이 불가능하여 기압성외상을 유발할 수 있기 때문에,"감기나 코막힘은 점액 분비 증가와 점막 부종으로 인해 부비강과 중이를 연결하는 통로(소공, 유스타키오관)를 막습니다. 이 상태에서 다이빙을 하면 압력 변화에 따른 압력 평형이 불가능해져 심각한 부비강 압착이나 역폐색 등의 기압성외상을 입을 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.29)",easy,안전,multiple_choice,"감기, 코막힘, 압력평형, 기압성외상"
Q_0060,프리다이빙 후 경험할 수 있는 '장시간의 피로'는 어떤 문제의 증상일 수 있습니까?,,단순한 근육통,가벼운 저산소증,감압병 (DCS),저체온증,3,감압병 (DCS),"일반적인 피로와 다른, 장시간 지속되는 극심한 피로는 감압병(DCS)의 주요 증상 중 하나일 수 있으므로, 이런 경우 즉시 다이빙을 중단하고 의료 전문가의 진단을 받아야 합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.59)",medium,프리다이빙과 건강,multiple_choice,"피로, 감압병, DCS, 증상"
Q_0061,"프리다이빙 교육을 계획할 때, 처음 방문하는 지역의 환경 요소 중 반드시 확인해야 할 사항이 아닌 것은?",,조수 간만의 차와 조류,평균 수온과 시야,주요 어종 및 출몰 지역,지역 법규 및 비상 연락망,3,주요 어종 및 출몰 지역,"안전한 교육 계획을 위해 조류, 수온, 시야, 법규, 비상 연락망 등은 필수적으로 확인해야 하지만, 교육 목적의 다이빙에서 특정 어종의 출몰 지역까지 반드시 알아야 할 필요는 상대적으로 적습니다. (출처: AIDA3 Korean Final Exam A.pdf, 문제 18)",medium,교육 계획,multiple_choice,"교육 계획, 환경 요소, 안전"
Q_0062,"TLC가 7리터, RV가 1.75리터인 프리다이버의 폐활량(VC)은 얼마입니까?",,5.0L,5.25L,5.5L,알 수 없음,2,5.25L,"총폐용량(TLC)은 폐활량(VC)과 잔기량(RV)의 합입니다 (TLC = VC + RV). 따라서 VC = TLC - RV 이므로, 7L - 1.75L = 5.25L 입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.36)",easy,수중의 폐,multiple_choice,"TLC, VC, RV, 폐활량, 잔기량"
Q_0063,부비강 폐색을 예방하기 위한 요가 정화 기술이 아닌 것은?,,카팔라바티,네티 팟,우디야나 반다,SISA (갑작스런 호흡 중단),3,우디야나 반다,"카팔라바티와 네티는 부비강의 점액을 제거하는 데 직접적으로 사용되는 정화 기술입니다. SISA 역시 점액 감소에 사용될 수 있습니다. 반면, 우디야나 반다는 주로 횡격막 스트레칭을 통해 잔기량을 줄이는 데 사용됩니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.30, 42)",medium,부비강,multiple_choice,"부비강, 정화 기술, 카팔라바티, 네티, SISA"
Q_0064,프리다이빙 시 에너지 보존을 위한 방법으로 가장 적절한 것을 모두 고르시오.,IMG_001.png,상승 막바지에 노력을 줄이고 부력을 이용한다.,상승을 쉽게 하기 위해 중성부력을 얕게 설정한다.,하강 시 음성부력이 시작되면 킥을 멈춘다 (자유하강).,상승 초반에 매우 강한 킥으로 속도를 얻는다.,1,상승 막바지에 노력을 줄이고 부력을 이용한다.,"에너지(산소) 보존은 프리다이빙의 핵심입니다. 자유하강 구간을 활용하고, 상승 시에는 폐의 공기가 팽창하며 자연스럽게 발생하는 양성부력을 이용하여 힘을 최소화하는 것이 중요합니다. (출처: AIDA3 Korean Final Exam A.pdf, 문제 24)",hard,다이빙 기술,multiple_choice,"에너지 보존, 부력, 자유하강"
Q_0065,"수심 10m에서 하강하는 다이버의 폐 부피가 3L라면, 이 다이버의 수면에서의 총폐용량(TLC)은 얼마입니까? (보일의 법칙 적용)",,4L,5L,6L,7L,3,6L,"보일의 법칙에 따라, 수심 10m의 절대압력은 2기압(1기압+1기압)입니다. 압력과 부피는 반비례하므로, 수면(1기압)에서의 부피는 10m 수심에서의 부피의 2배가 됩니다. 따라서 3L * 2 = 6L 입니다. (출처: AIDA3 Slides Set v1.05 2021.pdf, p.47)",hard,물리학,multiple_choice,"보일의 법칙, 폐용량, TLC, 압력"
Q_0066,항복 수심(Failure Depth)'이란 무엇을 의미합니까?,,더 이상 하강하고 싶지 않아 포기하는 수심,잔기량(RV)에 도달하여 일반적인 압력평형이 더 이상 불가능해지는 수심,의식 상실이 발생하는 수심,중성부력에 도달하는 수심,2,잔기량(RV)에 도달하여 일반적인 압력평형이 더 이상 불가능해지는 수심,"항복 수심은 하강하면서 폐가 잔기량(RV)까지 압축되어, 더 이상 폐에서 중이로 공기를 보내는 일반적인 압력평형(프렌젤 등)을 수행할 수 없게 되는 이론적인 수심을 말합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.41)",hard,수중의 폐,multiple_choice,"항복 수심, Failure Depth, 잔기량, RV, 압력평형"
Q_0067,초과호흡의 결과로 나타날 수 있는 생리적 현상으로 옳은 것을 모두 고르시오.,,뇌혈관 수축,헤모글로빈과 산소의 결합력 약화,포유류 잠수 반응(MDR)의 지연,숨참기 충동의 조기 발생,1,뇌혈관 수축,"초과호흡은 혈중 CO2 농도를 낮춰 뇌혈관 수축(뇌 혈류 감소)을 유발하고, 보어 효과로 인해 헤모글로빈과 산소의 결합력을 강화시키며, MDR의 시작을 지연시키고 숨참기 충동을 늦춥니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.11-12)",hard,생리학,multiple_choice,"초과호흡, 뇌혈관 수축, MDR, 보어 효과"
Q_0068,"버디와 다이빙 전, 반드시 서로 확인하고 합의해야 할 사항이 아닌 것은?",,최대 수심과 예상 다이빙 시간,비상시 사용할 수신호 체계,웜업 절차,점심 식사 메뉴,4,점심 식사 메뉴,"안전한 다이빙을 위해 다이빙 계획(수심, 시간), 비상 절차 및 수신호, 웜업 방법 등은 버디와 사전에 반드시 공유하고 합의해야 합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.64 관련 유추)",easy,안전 및 버디 시스템,multiple_choice,"버디, 다이빙 계획, 안전, 비상 절차"
Q_0069,FRC 다이빙' 또는 '텅 빈 폐 다이빙'이 위험한 이유는 무엇입니까?,,압력평형이 너무 쉬워지기 때문에,상승 시 양성부력이 너무 강해 통제가 어렵기 때문에,정상적인 다이빙보다 폐압착(Lung Squeeze)의 위험이 훨씬 크기 때문에,수면에서 저체온증의 위험이 크기 때문에,3,정상적인 다이빙보다 폐압착(Lung Squeeze)의 위험이 훨씬 크기 때문에,"날숨 상태에서 시작하는 FRC 다이빙은 매우 얕은 수심에서부터 폐가 잔기량(RV) 이하로 압축되게 만듭니다. 이는 폐의 혈관들이 충분한 혈액으로 채워져 보호(혈액 이동)받기 전에 폐 조직이 손상될, 즉 폐압착의 위험을 크게 증가시킵니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.36)",hard,수중의 폐,multiple_choice,"FRC 다이빙, 폐압착, Lung Squeeze, 잔기량"
Q_0070,"비장 수축(Spleen Effect)을 통해 혈액으로 방출되는 것은 무엇이며, 이로 인한 주된 이점은 무엇입니까?",,백혈구 / 면역력 강화,혈소판 / 혈액 응고 촉진,적혈구 / 산소 운반 능력 증대,혈장 / 체액량 조절,3,적혈구 / 산소 운반 능력 증대,"숨참기 등으로 체내 이산화탄소 농도가 증가하면 비장이 수축하여 저장하고 있던 예비 적혈구를 혈액으로 방출합니다. 이는 혈액의 총 산소 운반 능력을 높여 숨참기 기록 향상에 도움을 줍니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.81)",medium,포유류 잠수 반응,multiple_choice,"비장, Spleen Effect, 적혈구, 산소 운반"
Q_0071,프리다이빙 시 후드(Hood)가 너무 꽉 끼어 발생할 수 있는 문제로 가장 적합한 것은?,,후드 압착(Hood Squeeze)으로 인한 외이도 기압성외상,뇌허혈(Cerebral Ischemia),침수 이뇨(Immersion Diuresis) 현상 심화,체온 상승,2,뇌허혈(Cerebral Ischemia),"너무 꽉 끼는 후드는 목 주변의 혈관(경동맥)을 압박하여 뇌로 가는 혈류를 감소시켜 뇌허혈을 유발할 수 있으며, 이는 의식 상실로 이어질 수 있는 매우 위험한 상황입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.56)",medium,안전,multiple_choice,"후드, 뇌허혈, 혈류, 안전"
Q_0072,정상적인 호흡 상태에서 건강한 사람의 산소포화도(SaO2)는 보통 어느 범위에 있습니까?,,85-90%,90-95%,96-99%,100%,3,96-99%,"휴식 및 정상 호흡 상태에서 건강한 사람의 동맥혈 산소포화도는 일반적으로 96%에서 99% 사이를 유지합니다. 96% 미만은 질병이나 과로 상태를 의미할 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.8)",easy,생리학,multiple_choice,"산소포화도, SaO2, 정상 범위"
Q_0073,폐포와 모세혈관 사이의 기체 교환을 담당하는 주요 구조의 두께는 어느 정도입니까?,,단 하나의 세포 두께,여러 겹의 세포 두께,연골 조직 두께,근육 조직 두께,1,단 하나의 세포 두께,"폐포와 그 주변을 감싸는 모세혈관의 벽은 각각 단 하나의 세포층으로 이루어져 매우 얇습니다. 이 덕분에 산소와 이산화탄소의 효율적인 확산(기체 교환)이 가능합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.9)",easy,생리학,multiple_choice,"폐포, 모세혈관, 기체 교환, 확산"
Q_0074,프리다이빙에서 '무호흡 걷기(Walking Apnea)'는 어떤 종류의 훈련에 해당합니까?,,저산소 내성 훈련,건식 동적 CO2 내성 훈련 (Dry Dynamic CO2 tolerance),습식 정적 웜업 (Wet Static Warm-up),폐 스트레칭,2,건식 동적 CO2 내성 훈련 (Dry Dynamic CO2 tolerance),"무호흡 걷기는 물 밖(건식)에서 움직이며(동적) 숨을 참는 훈련으로, 신체가 활동 중에 생성되는 이산화탄소에 대한 내성을 기르는 효과적인 CO2 테이블 훈련 방법 중 하나입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.74)",medium,훈련 계획,multiple_choice,"무호흡 걷기, CO2 테이블, 동적 무호흡"
Q_0075,"다이빙 중 부비강 압착(Sinus Squeeze)으로 인해 코피가 났을 때, 올바른 대처법은 무엇입니까?",,"즉시 다이빙을 중단하고, 해당일의 다이빙을 모두 취소한다.",통증이 사라질 때까지 천천히 하강을 계속한다.,코를 더 세게 풀어 막힌 것을 뚫어낸다.,다음 다이빙은 더 얕은 수심으로 진행한다.,1,"즉시 다이빙을 중단하고, 해당일의 다이빙을 모두 취소한다.","부비강 조직 손상으로 인한 출혈은 기압성외상의 명백한 징후입니다. 즉시 다이빙을 중단해야 하며, 추가적인 손상과 감염의 위험을 막기 위해 부상이 완전히 회복될 때까지 다이빙을 해서는 안 됩니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.29)",easy,기압성외상,multiple_choice,"부비강 압착, Sinus Squeeze, 코피, 응급처치"
Q_0076,AIDA3 과정의 개방수역 최소 세션 횟수와 최소 진행 일수는 어떻게 됩니까?,,2세션 / 1일,3세션 / 2일,4세션 / 2일,4세션 / 3일,3,4세션 / 2일,"AIDA 레벨 3 가이드라인에 따르면, 개방수역 교육은 최소 4번의 세션으로 구성되어야 하며, 최소 2일 이상에 걸쳐 진행되어야 합니다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.5)",medium,AIDA3 과정,multiple_choice,"AIDA3, 개방수역, 교육 기준"
Q_0077,횡격막의 유연성을 기르는 '우디야나 반다' 스트레칭이 폐활량(VC)에 미치는 영향은 무엇입니까?,,잔기량(RV)을 증가시켜 폐활량을 감소시킨다.,예비흡기량(IRV)을 증가시켜 폐활량을 증가시킨다.,잔기량(RV)을 감소시켜 폐활량을 증가시킨다.,총폐용량(TLC) 자체를 직접적으로 증가시킨다.,3,잔기량(RV)을 감소시켜 폐활량을 증가시킨다.,"횡격막 스트레칭은 폐가 더 많이 수축될 수 있도록 하여 최대한 숨을 내뱉은 후에도 폐에 남는 공기량, 즉 잔기량(RV)을 줄여줍니다. 총폐용량(TLC)이 일정할 때 RV가 줄어들면, 그 차이값인 폐활량(VC)은 상대적으로 늘어나는 효과가 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.37)",hard,수중의 폐,multiple_choice,"우디야나 반다, 폐활량, 잔기량, 횡격막"
Q_0078,프리다이빙 시 상승과 하강 중 방향이탈(Vertigo)을 유발할 수 있는 증상은 무엇입니까?,,폐압착 (Lung Squeeze),변압성 현기증 (Alternobaric Vertigo),질소 마취 (Nitrogen Narcosis),청색증 (Cyanosis),2,변압성 현기증 (Alternobaric Vertigo),"변압성 현기증은 양쪽 귀의 불균등한 압력 변화로 인해 발생하며, 심한 어지러움과 방향감각 상실을 유발하여 특히 수중에서 매우 위험할 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.27)",medium,기압성외상,multiple_choice,"변압성 현기증, Vertigo, 방향감각 상실"
Q_0079,정상적인 성인의 혈액은 체중의 약 몇 %를 차지합니까?,,약 4%,약 8%,약 12%,약 15%,2,약 8%,"성인 기준, 혈액은 체중의 약 8%를 차지하며, 여성은 평균 4~5리터, 남성은 5~6리터를 보유합니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.6)",easy,생리학,multiple_choice,"혈액, 체중, 혈액량"
Q_0080,AIDA3 Crossover Evaluation(교차 평가)에 포함되지 않는 것은 무엇입니까?,,STA 2분 이상,CWT 16-20m,FIM(프리 이머젼) 기술 시범,DYN 75m 이상,4,DYN 75m 이상,"AIDA2 수준의 기술을 평가하는 교차 평가에서는 DYN 40m 이상을 요구합니다. DYN 55m 이상은 AIDA3의, 75m 이상은 AIDA4의 요구사항입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.3)",medium,AIDA3 과정,multiple_choice,"교차 평가, Crossover, AIDA2, DYN"
Q_0081,프리다이빙에서 긴장 완화가 중요한 이유로 가장 적절한 것은?,,산소 소비를 줄이기 위해,근육량을 늘리기 위해,체온을 높이기 위해,수압에 저항하기 위해,1,산소 소비를 줄이기 위해,"정신적, 신체적 긴장 완화는 심박수와 신진대사를 낮추어 불필요한 산소 소비를 최소화하고, 이를 통해 무호흡 시간을 늘리는 가장 기본적이고 중요한 요소입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.64)",easy,훈련 계획,multiple_choice,"긴장 완화, 산소 소비, 효율성"
Q_0082,그루퍼 콜(Grouper call)' 소리가 들리는 것은 압력평형 시 어떤 잘못된 동작을 하고 있다는 신호입니까?,,혀뿌리를 너무 약하게 사용함,복부에 힘을 주어 압력을 만들고 있음,연구개를 충분히 열지 않음,너무 빨리 압력평형을 시도함,2,복부에 힘을 주어 압력을 만들고 있음,"프렌젤 압력평형 시, 목구멍에서 '그루퍼 콜'과 같은 소리가 들린다면, 이는 혀나 볼 대신 복부 근육을 긴장시켜 발살바와 유사한 방식으로 압력을 만들고 있다는 신호입니다. 이는 깊은 수심에서 비효율적이고 위험할 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.21)",hard,압력평형,multiple_choice,"그루퍼 콜, 프렌젤, 발살바, 복부"
Q_0083,다음 중 프리다이빙 안전을 위해 버디가 해야 할 역할로 가장 중요도가 낮은 것은?,,상승하는 다이버를 약속된 수심에서 마중하기,다이버의 수면 프로토콜(리커버리 호흡 등) 지켜보기,다이버의 다이빙 시간과 수심을 대신 기록해주기,"다이버의 상태(LMC, BO)를 지속적으로 관찰하기",3,다이버의 다이빙 시간과 수심을 대신 기록해주기,"버디의 가장 중요한 역할은 다이버의 안전을 확보하는 것입니다. 상승 시 에스코트, 수면에서의 상태 확인 및 구조 준비 등은 필수적이지만, 기록 측정은 부차적인 문제입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.67 관련 유추)",easy,안전 및 버디 시스템,multiple_choice,"버디, 안전, 역할"
Q_0084,"수심 60m로 다이빙할 경우, 감압병 예방을 위한 AIDA의 경험 법칙에 따른 최소 수면 휴식 시간은 얼마입니까?",,12분,2시간,24시간,규정 없음,3,24시간,"수심 55m를 초과하는 깊은 다이빙의 경우, 체내에 축적되는 질소의 양을 고려하여 24시간 내에 단 한 번의 다이빙만 허용하는 것이 AIDA의 안전 규칙입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.60)",medium,프리다이빙과 건강,multiple_choice,"수면 휴식, 감압병, DCS, 깊은 수심"
Q_0085,"일회호흡량(TV, Tidal Volume)'에 대한 설명으로 가장 정확한 것은 무엇입니까?",,최대한 들이쉴 수 있는 공기의 양,최대한 내쉴 수 있는 공기의 양,편안하게 숨 쉴 때 한번에 들이쉬고 내쉬는 공기의 양,숨을 모두 내쉰 후 폐에 남아있는 공기의 양,3,편안하게 숨 쉴 때 한번에 들이쉬고 내쉬는 공기의 양,"일회호흡량은 우리가 긴장하지 않고 편안하게 정상적으로 호흡할 때 한 번의 들숨과 날숨으로 교환되는 공기의 양을 의미하며, 보통 약 500ml 입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.35)",easy,수중의 폐,multiple_choice,"일회호흡량, TV, 폐용적"
Q_0086,정상적인 대기압(1기압)에서 공기 중 질소의 부분압(ppN2)은 약 얼마입니까?,,0.21 bar,0.79 bar,1.0 bar,0.04 bar,2,0.79 bar,"공기는 약 79%의 질소로 이루어져 있으므로, 1기압 상태에서 질소의 부분압은 1 bar * 79% = 0.79 bar 입니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.56)",easy,물리학,multiple_choice,"질소, 부분압, ppN2, 돌턴의 법칙"
Q_0087,심박수가 분당 60회 미만으로 느려지는 현상을 무엇이라고 합니까?,,빈맥(Tachycardia),서맥(Bradycardia),부정맥(Arrhythmia),고혈압(Hypertension),2,서맥(Bradycardia),"서맥은 심박수가 정상 범위보다 느리게 뛰는 것을 의미합니다. 프리다이빙에서는 포유류 잠수 반응의 일부로 자연스럽게 나타나며 산소 소모를 줄이는 긍정적인 효과가 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.81)",easy,포유류 잠수 반응,multiple_choice,"서맥, Bradycardia, 심박수, MDR"
Q_0088,"하강 중 외이도에 물을 채우는 것을 잊어 후드 압착(Hood Squeeze)이 발생했을 때, 주로 손상될 수 있는 신체 부위는 어디입니까?",,내이(Inner Ear),고막(Eardrum),유스타키오관(Eustachian Tube),부비강(Sinus),2,고막(Eardrum),"후드와 외이도 사이에 갇힌 공기는 하강 시 압축되면서 음압을 형성하여 고막을 바깥쪽으로 잡아당기게 됩니다. 이로 인해 고막이나 외이도 피부에 기압성외상을 입을 수 있습니다. (출처: AIDA3 Manual v1.06 revised version Aug 2021 (1).pdf, p.27)",medium,기압성외상,multiple_choice,"후드 압착, Hood Squeeze, 고막, 외이도"
